,datetime,temperature,windspeed,wind_direction,humidity,sunlight,sunlight_QC,radiation,total_cloud,medium_low_cloud,minimum_ceiling_cloud,visibility,ground_temperature,underground_temperature,hour,generation
20255,2019-04-25 0:00,13.4,0.7,360.0,95.0,0.0,9.0,0.0,8.0,8.0,10.0,182,14.5,16.7,0.0,0.0
20256,2019-04-25 1:00,13.1,1.8,340.0,96.0,0.0,9.0,0.0,9.0,9.0,0.0,192,14.7,16.4,1.0,0.0
20257,2019-04-25 2:00,13.1,1.7,320.0,95.0,0.0,9.0,0.0,8.0,4.0,1.0,243,14.2,16.2,2.0,0.0
20258,2019-04-25 3:00,12.7,2.4,320.0,96.0,0.0,9.0,0.0,7.0,7.0,10.0,208,14.4,16.0,3.0,0.0
20259,2019-04-25 4:00,12.8,0.9,20.0,96.0,0.0,9.0,0.0,8.0,8.0,10.0,274,14.5,15.9,4.0,0.0
20260,2019-04-25 5:00,12.7,1.8,320.0,96.0,0.0,9.0,0.0,9.0,9.0,10.0,293,14.2,15.7,5.0,0.0
20261,2019-04-25 6:00,12.6,2.0,320.0,96.0,0.0,0.0,0.0,9.0,9.0,1.0,284,14.2,15.6,6.0,0.0
20262,2019-04-25 7:00,13.0,0.9,340.0,95.0,0.0,0.0,0.14,8.0,2.0,10.0,407,15.2,15.6,7.0,470400.0
20263,2019-04-25 8:00,13.8,0.2,0.0,88.0,0.0,0.0,0.44,10.0,4.0,2.0,537,17.0,15.7,8.0,969600.0
20264,2019-04-25 9:00,14.5,1.2,230.0,86.0,0.0,0.0,0.34,10.0,6.0,3.0,458,17.0,16.0,9.0,700800.0
20265,2019-04-25 10:00,14.5,1.1,250.0,88.0,0.0,0.0,0.35,10.0,9.0,2.0,404,17.7,16.1,10.0,1267200.0
20266,2019-04-25 11:00,15.0,1.0,290.0,87.0,0.0,0.0,0.49,10.0,9.0,2.0,464,17.7,16.3,11.0,1468800.0
20267,2019-04-25 12:00,18.0,5.1,200.0,73.0,0.0,0.0,1.4,9.0,9.0,3.0,1840,22.9,16.9,12.0,2409600.0
20268,2019-04-25 13:00,17.3,3.3,290.0,82.0,0.0,0.0,1.05,10.0,9.0,5.0,1000,19.8,17.7,13.0,3907200.0
20269,2019-04-25 14:00,15.9,2.6,270.0,86.0,0.0,0.0,0.61,10.0,9.0,5.0,666,19.7,17.6,14.0,1958400.0
20270,2019-04-25 15:00,15.6,2.8,290.0,86.0,0.0,0.0,0.69,10.0,9.0,4.0,639,19.0,17.6,15.0,1977600.0
20271,2019-04-25 16:00,14.8,3.6,320.0,88.0,0.0,0.0,0.4,10.0,9.0,2.0,517,17.2,17.5,16.0,1430400.0
20272,2019-04-25 17:00,14.2,1.8,290.0,91.0,0.0,0.0,0.12,10.0,9.0,2.0,305,16.0,17.2,17.0,336000.0
20273,2019-04-25 18:00,13.7,1.9,290.0,94.0,0.0,0.0,0.08,10.0,9.0,2.0,427,15.6,16.8,18.0,115200.0
20274,2019-04-25 19:00,13.6,1.9,320.0,92.0,0.0,0.0,0.07,10.0,7.0,2.0,513,15.1,16.6,19.0,172800.0
20275,2019-04-25 20:00,13.5,2.1,320.0,92.0,0.0,0.0,0.0,10.0,1.0,6.0,421,14.8,16.3,20.0,0.0
20276,2019-04-25 21:00,13.3,1.9,320.0,95.0,0.0,9.0,0.0,10.0,8.0,1.0,258,14.6,16.1,21.0,0.0
20277,2019-04-25 22:00,12.4,2.3,340.0,96.0,0.0,9.0,0.0,10.0,7.0,10.0,128,13.9,15.9,22.0,0.0
20278,2019-04-25 23:00,11.5,4.0,360.0,96.0,0.0,9.0,0.0,10.0,8.0,10.0,308,13.5,15.7,23.0,0.0
20279,2019-04-26 0:00,11.0,2.7,360.0,97.0,0.0,9.0,0.0,10.0,6.0,10.0,439,13.1,15.4,0.0,0.0
20280,2019-04-26 1:00,10.7,5.0,360.0,96.0,0.0,9.0,0.0,10.0,8.0,1.0,498,12.6,15.1,1.0,0.0
20281,2019-04-26 2:00,10.1,5.8,360.0,94.0,0.0,9.0,0.0,10.0,9.0,2.0,1810,12.0,14.8,2.0,0.0
20282,2019-04-26 3:00,9.9,4.3,360.0,93.0,0.0,9.0,0.0,10.0,8.0,2.0,1063,11.8,14.5,3.0,0.0
20283,2019-04-26 4:00,9.9,4.6,360.0,90.0,0.0,9.0,0.0,10.0,2.0,4.0,1164,11.6,14.3,4.0,0.0
20284,2019-04-26 5:00,9.9,5.6,360.0,83.0,0.0,9.0,0.0,10.0,2.0,10.0,2000,11.1,14.1,5.0,0.0
20285,2019-04-26 6:00,9.7,4.5,360.0,83.0,0.0,0.0,0.0,9.0,9.0,9.0,1835,11.0,13.8,6.0,0.0
20286,2019-04-26 7:00,9.6,4.9,360.0,82.0,0.0,0.0,0.04,9.0,9.0,6.0,2000,11.1,13.6,7.0,9600.0
20287,2019-04-26 8:00,9.7,6.6,360.0,76.0,0.0,0.0,0.19,9.0,9.0,7.0,2000,11.3,13.5,8.0,460800.0
20288,2019-04-26 9:00,10.2,6.2,360.0,68.0,0.0,0.0,0.53,8.0,8.0,8.0,2000,13.4,13.5,9.0,1200000.0
20289,2019-04-26 10:00,10.3,5.8,360.0,78.0,0.0,0.0,0.45,10.0,8.0,5.0,1882,12.4,13.7,10.0,2188800.0
20290,2019-04-26 11:00,10.2,4.6,360.0,81.0,0.0,0.0,0.33,10.0,9.0,5.0,2000,13.0,13.6,11.0,931200.0
20291,2019-04-26 12:00,10.4,6.7,340.0,79.0,0.0,0.0,0.59,10.0,9.0,4.0,2000,13.3,13.8,12.0,1747200.0
20292,2019-04-26 13:00,10.0,6.3,340.0,87.0,0.0,0.0,0.44,10.0,7.0,10.0,1383,13.0,13.8,13.0,1843200.0
20293,2019-04-26 14:00,10.6,6.5,360.0,80.0,0.0,0.0,0.59,10.0,8.0,4.0,2000,14.0,13.8,14.0,2880000.0
20294,2019-04-26 15:00,10.4,7.1,340.0,79.0,0.0,0.0,0.53,10.0,9.0,5.0,2000,13.1,13.9,15.0,1430400.0
20295,2019-04-26 16:00,10.0,7.3,360.0,78.0,0.0,0.0,0.3,10.0,8.0,4.0,2000,12.3,13.8,16.0,998400.0
20296,2019-04-26 17:00,10.0,6.8,360.0,77.0,0.0,0.0,0.33,10.0,7.0,7.0,2000,12.2,13.7,17.0,864000.0
20297,2019-04-26 18:00,9.6,6.5,360.0,78.0,0.0,0.0,0.14,10.0,8.0,7.0,2000,11.2,13.5,18.0,480000.0
20298,2019-04-26 19:00,9.2,5.8,360.0,84.0,0.0,0.0,0.04,10.0,7.0,8.0,1716,10.6,13.3,19.0,76800.0
20299,2019-04-26 20:00,9.2,6.0,360.0,83.0,0.0,0.0,0.0,10.0,7.0,4.0,2000,10.5,13.1,20.0,0.0
20300,2019-04-26 21:00,9.3,4.8,360.0,87.0,0.0,9.0,0.0,10.0,9.0,3.0,1431,10.6,12.9,21.0,0.0
20301,2019-04-26 22:00,9.4,4.0,360.0,91.0,0.0,9.0,0.0,10.0,9.0,2.0,1575,10.7,12.8,22.0,0.0
20302,2019-04-26 23:00,9.8,4.5,360.0,91.0,0.0,9.0,0.0,9.0,9.0,3.0,1020,10.9,12.7,23.0,0.0
20303,2019-04-27 0:00,10.0,4.0,360.0,85.0,0.0,9.0,0.0,10.0,4.0,0.0,1710,10.8,12.7,0.0,0.0
20304,2019-04-27 1:00,9.9,2.0,50.0,87.0,0.0,9.0,0.0,7.0,6.0,3.0,1036,11.0,12.6,1.0,0.0
20305,2019-04-27 2:00,9.3,1.4,70.0,90.0,0.0,9.0,0.0,6.0,4.0,3.0,820,10.0,12.6,2.0,0.0
20306,2019-04-27 3:00,9.2,2.4,50.0,90.0,0.0,9.0,0.0,8.0,8.0,3.0,817,10.4,12.4,3.0,0.0
20307,2019-04-27 4:00,9.3,3.4,50.0,88.0,0.0,9.0,0.0,9.0,9.0,4.0,876,10.5,12.4,4.0,0.0
20308,2019-04-27 5:00,9.2,2.1,90.0,87.0,0.0,9.0,0.0,8.0,8.0,6.0,1045,10.7,12.3,5.0,0.0
20309,2019-04-27 6:00,9.3,0.4,0.0,86.0,0.0,0.0,0.0,9.0,9.0,7.0,1169,10.9,12.3,6.0,0.0
20310,2019-04-27 7:00,9.6,0.7,70.0,85.0,0.0,0.0,0.14,9.0,9.0,6.0,1147,12.0,12.4,7.0,489600.0
20311,2019-04-27 8:00,10.4,1.8,20.0,76.0,0.7,0.0,0.69,3.0,3.0,6.0,1571,12.5,12.6,8.0,2054400.0
20312,2019-04-27 9:00,11.7,3.4,20.0,70.0,0.8,0.0,1.59,4.0,4.0,7.0,1783,18.3,13.1,9.0,5366400.0
20313,2019-04-27 10:00,12.4,4.0,20.0,69.0,1.0,0.0,2.27,4.0,0.0,0.0,1704,22.5,14.1,10.0,6460800.0
20314,2019-04-27 11:00,13.9,3.8,360.0,61.0,1.0,0.0,2.88,6.0,0.0,0.0,1960,27.9,15.4,11.0,7219200.0
20315,2019-04-27 12:00,15.0,4.5,360.0,54.0,1.0,0.0,3.47,4.0,0.0,0.0,1869,31.0,17.2,12.0,10713600.0
20316,2019-04-27 13:00,16.7,3.7,20.0,45.0,1.0,0.0,3.47,4.0,0.0,0.0,1945,34.7,18.8,13.0,11078400.0
20317,2019-04-27 14:00,17.9,2.1,70.0,35.0,1.0,0.0,3.28,5.0,0.0,0.0,2000,34.1,20.3,14.0,10915200.0
20318,2019-04-27 15:00,16.7,4.5,320.0,57.0,0.8,0.0,2.17,7.0,0.0,0.0,1984,26.1,20.7,15.0,7305600.0
20319,2019-04-27 16:00,16.2,4.1,360.0,57.0,0.0,0.0,1.25,8.0,0.0,0.0,1953,23.8,19.9,16.0,3993600.0
20320,2019-04-27 17:00,14.1,5.5,270.0,68.0,0.0,0.0,0.77,10.0,2.0,11.0,2000,19.1,19.2,17.0,2476800.0
20321,2019-04-27 18:00,13.2,3.9,270.0,69.0,0.0,0.0,0.29,9.0,0.0,0.0,2000,16.5,18.2,18.0,556800.0
20322,2019-04-27 19:00,12.8,2.8,250.0,73.0,0.0,0.0,0.04,10.0,9.0,11.0,2000,15.2,17.4,19.0,76800.0
20323,2019-04-27 20:00,12.4,1.7,250.0,75.0,0.0,0.0,0.0,10.0,7.0,69.0,2000,13.9,16.7,20.0,0.0
20324,2019-04-27 21:00,12.2,0.6,340.0,77.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,13.6,16.1,21.0,0.0
20325,2019-04-27 22:00,11.8,0.0,0.0,75.0,0.0,9.0,0.0,10.0,2.0,76.0,2000,13.0,15.7,22.0,0.0
20326,2019-04-27 23:00,11.6,1.9,160.0,62.0,0.0,9.0,0.0,9.0,1.0,49.0,2000,12.2,15.2,23.0,0.0
20327,2019-04-28 0:00,11.0,0.9,70.0,78.0,0.0,9.0,0.0,7.0,0.0,0.0,2000,11.2,14.8,0.0,0.0
20328,2019-04-28 1:00,10.8,1.9,110.0,71.0,0.0,9.0,0.0,9.0,8.0,73.0,2000,11.3,14.4,1.0,0.0
20329,2019-04-28 2:00,10.0,1.5,50.0,79.0,0.0,9.0,0.0,5.0,5.0,68.0,2000,10.7,14.1,2.0,0.0
20330,2019-04-28 3:00,10.3,2.0,90.0,73.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,10.7,13.8,3.0,0.0
20331,2019-04-28 4:00,10.6,1.8,110.0,72.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,10.8,13.5,4.0,0.0
20332,2019-04-28 5:00,10.7,3.0,90.0,71.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,10.7,13.4,5.0,0.0
20333,2019-04-28 6:00,10.5,2.7,110.0,72.0,0.0,0.0,0.0,9.0,4.0,30.0,2000,11.1,13.3,6.0,0.0
20334,2019-04-28 7:00,10.6,2.6,50.0,74.0,0.0,0.0,0.05,10.0,10.0,29.0,2000,11.9,13.2,7.0,105600.0
20335,2019-04-28 8:00,11.0,1.8,110.0,67.0,0.0,0.0,0.11,10.0,1.0,11.0,2000,12.4,13.3,8.0,268800.0
20336,2019-04-28 9:00,11.4,2.2,160.0,67.0,0.0,0.0,0.24,10.0,8.0,8.0,2000,12.8,13.4,9.0,691200.0
20337,2019-04-28 10:00,11.2,2.0,50.0,80.0,0.0,0.0,0.32,10.0,6.0,10.0,1536,14.0,13.6,10.0,998400.0
20338,2019-04-28 11:00,11.4,2.3,50.0,85.0,0.0,0.0,0.56,10.0,7.0,10.0,1627,15.3,13.9,11.0,1766400.0
20339,2019-04-28 12:00,12.1,3.7,70.0,70.0,0.0,0.0,0.76,10.0,8.0,10.0,1985,16.2,14.2,12.0,2659200.0
20340,2019-04-28 13:00,13.1,3.7,160.0,58.0,0.0,0.0,1.0,10.0,10.0,28.0,1871,18.3,14.7,13.0,2985600.0
20341,2019-04-28 14:00,15.7,3.8,160.0,43.0,0.6,0.0,2.34,7.0,7.0,33.0,1819,25.5,15.8,14.0,4675200.0
20342,2019-04-28 15:00,16.9,3.2,160.0,42.0,0.9,0.0,2.61,6.0,6.0,35.0,1851,27.2,17.2,15.0,6067200.0
20343,2019-04-28 16:00,16.9,3.1,180.0,42.0,0.2,0.0,1.73,8.0,8.0,34.0,2000,23.7,17.9,16.0,5472000.0
20344,2019-04-28 17:00,16.7,2.9,180.0,39.0,0.0,0.0,1.2,10.0,10.0,28.0,2000,20.8,18.0,17.0,3945600.0
20345,2019-04-28 18:00,15.6,4.5,200.0,45.0,0.0,0.0,0.56,10.0,10.0,28.0,2000,17.6,17.6,18.0,1843200.0
20346,2019-04-28 19:00,14.8,3.1,160.0,49.0,0.0,0.0,0.17,3.0,3.0,22.0,2000,15.3,16.9,19.0,470400.0
20347,2019-04-28 20:00,14.2,2.7,160.0,56.0,0.0,0.0,0.0,9.0,9.0,21.0,2000,14.3,16.3,20.0,0.0
20348,2019-04-28 21:00,14.0,2.1,160.0,55.0,0.0,9.0,0.0,10.0,10.0,30.0,2000,14.0,15.8,21.0,0.0
20349,2019-04-28 22:00,13.9,1.3,140.0,51.0,0.0,9.0,0.0,9.0,9.0,20.0,2000,13.8,15.4,22.0,0.0
20350,2019-04-28 23:00,13.6,0.5,340.0,62.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,13.6,15.2,23.0,0.0
20351,2019-04-29 0:00,13.4,0.7,90.0,56.0,0.0,9.0,0.0,10.0,3.0,10.0,2000,13.6,15.0,0.0,0.0
20352,2019-04-29 1:00,13.2,1.5,50.0,62.0,0.0,9.0,0.0,9.0,6.0,19.0,2000,13.4,14.8,1.0,0.0
20353,2019-04-29 2:00,13.2,1.3,110.0,58.0,0.0,9.0,0.0,9.0,6.0,15.0,2000,13.1,14.6,2.0,0.0
20354,2019-04-29 3:00,13.0,2.7,110.0,63.0,0.0,9.0,0.0,10.0,5.0,11.0,2000,13.0,14.5,3.0,0.0
20355,2019-04-29 4:00,12.7,1.7,110.0,68.0,0.0,9.0,0.0,10.0,8.0,10.0,2000,13.0,14.3,4.0,0.0
20356,2019-04-29 5:00,12.5,2.6,110.0,71.0,0.0,9.0,0.0,10.0,4.0,9.0,2000,12.8,14.2,5.0,0.0
20357,2019-04-29 6:00,12.5,2.8,140.0,73.0,0.0,0.0,0.0,10.0,8.0,8.0,2000,12.7,14.1,6.0,0.0
20358,2019-04-29 7:00,12.3,2.4,110.0,76.0,0.0,0.0,0.03,10.0,8.0,7.0,2000,13.0,14.0,7.0,38400.0
20359,2019-04-29 8:00,12.4,3.0,70.0,78.0,0.0,0.0,0.08,10.0,8.0,6.0,1454,13.1,14.0,8.0,192000.0
20360,2019-04-29 9:00,12.0,2.9,90.0,87.0,0.0,0.0,0.23,10.0,9.0,5.0,620,14.7,14.0,9.0,633600.0
20361,2019-04-29 10:00,12.2,2.0,140.0,89.0,0.0,0.0,0.37,10.0,1.0,3.0,800,14.4,14.2,10.0,1113600.0
20362,2019-04-29 11:00,12.2,2.6,70.0,92.0,0.0,0.0,0.19,10.0,8.0,2.0,267,14.0,14.3,11.0,662400.0
20363,2019-04-29 12:00,11.9,5.6,20.0,96.0,0.0,0.0,0.13,10.0,8.0,10.0,164,13.1,14.2,12.0,393600.0
20364,2019-04-29 13:00,11.9,4.5,50.0,97.0,0.0,0.0,0.24,10.0,9.0,10.0,270,13.6,13.9,13.0,739200.0
20365,2019-04-29 14:00,12.2,4.0,50.0,97.0,0.0,0.0,0.28,10.0,9.0,10.0,204,14.3,13.9,14.0,700800.0
20366,2019-04-29 15:00,12.5,3.6,20.0,97.0,0.0,0.0,0.19,10.0,9.0,10.0,399,13.9,14.0,15.0,729600.0
20367,2019-04-29 16:00,12.7,2.1,90.0,96.0,0.0,0.0,0.16,10.0,5.0,10.0,850,14.0,14.0,16.0,508800.0
20368,2019-04-29 17:00,12.8,0.8,50.0,94.0,0.0,0.0,0.12,10.0,9.0,2.0,726,13.9,14.0,17.0,432000.0
20369,2019-04-29 18:00,12.9,3.0,20.0,96.0,0.0,0.0,0.09,10.0,5.0,3.0,993,13.8,14.0,18.0,230400.0
20370,2019-04-29 19:00,13.0,1.9,50.0,96.0,0.0,0.0,0.05,10.0,5.0,10.0,431,13.7,14.0,19.0,0.0
20371,2019-04-29 20:00,12.9,2.9,50.0,97.0,0.0,0.0,0.0,10.0,8.0,8.0,235,13.4,14.0,20.0,0.0
20372,2019-04-29 21:00,12.8,2.8,20.0,97.0,0.0,9.0,0.0,10.0,8.0,8.0,438,13.4,13.9,21.0,0.0
20373,2019-04-29 22:00,12.6,4.2,20.0,97.0,0.0,9.0,0.0,10.0,7.0,8.0,283,13.2,13.9,22.0,0.0
20374,2019-04-29 23:00,12.6,2.3,50.0,97.0,0.0,9.0,0.0,7.0,7.0,10.0,315,13.2,13.8,23.0,0.0
20375,2019-04-30 0:00,12.5,0.8,360.0,97.0,0.0,9.0,0.0,8.0,8.0,0.0,250,13.2,13.8,0.0,0.0
20376,2019-04-30 1:00,12.6,0.6,340.0,97.0,0.0,9.0,0.0,4.0,4.0,7.0,197,13.3,13.8,1.0,0.0
20377,2019-04-30 2:00,12.6,1.4,360.0,97.0,0.0,9.0,0.0,2.0,2.0,7.0,199,13.3,13.8,2.0,0.0
20378,2019-04-30 3:00,12.6,3.2,20.0,98.0,0.0,9.0,0.0,10.0,7.0,8.0,75,13.2,13.8,3.0,0.0
20379,2019-04-30 4:00,12.5,3.0,20.0,98.0,0.0,9.0,0.0,10.0,8.0,5.0,132,13.2,13.7,4.0,0.0
20380,2019-04-30 5:00,12.4,1.8,90.0,98.0,0.0,9.0,0.0,10.0,2.0,2.0,158,12.7,13.7,5.0,0.0
20381,2019-04-30 6:00,12.4,0.8,50.0,98.0,0.0,0.0,0.0,10.0,10.0,4.0,35,13.1,13.6,6.0,0.0
20382,2019-04-30 7:00,12.5,1.4,20.0,98.0,0.0,0.0,0.12,7.0,7.0,6.0,193,13.9,13.7,7.0,144000.0
20383,2019-04-30 8:00,12.4,2.2,360.0,98.0,0.0,0.0,0.27,10.0,10.0,3.0,26,14.5,13.8,8.0,700800.0
20384,2019-04-30 9:00,12.7,1.6,20.0,98.0,0.0,0.0,0.41,10.0,9.0,8.0,198,15.4,14.1,9.0,988800.0
20385,2019-04-30 10:00,13.0,0.7,360.0,97.0,0.0,0.0,0.55,10.0,9.0,8.0,330,16.6,14.3,10.0,2064000.0
20386,2019-04-30 11:00,13.3,1.7,320.0,95.0,0.0,0.0,0.73,10.0,9.0,1.0,305,17.4,14.8,11.0,3580800.0
20387,2019-04-30 12:00,14.4,2.3,360.0,87.0,0.0,0.0,1.59,10.0,9.0,1.0,608,21.9,15.4,12.0,5577600.0
20388,2019-04-30 13:00,15.6,3.8,50.0,81.0,0.2,0.0,2.17,9.0,9.0,2.0,835,25.4,16.5,13.0,9936000.0
20389,2019-04-30 14:00,15.5,2.4,50.0,81.0,0.1,0.0,1.94,9.0,9.0,3.0,864,23.6,17.5,14.0,10032000.0
20390,2019-04-30 15:00,15.7,2.7,20.0,82.0,0.2,0.0,1.36,9.0,9.0,3.0,732,20.6,18.0,15.0,9628800.0
20391,2019-04-30 16:00,16.4,2.6,360.0,79.0,0.3,0.0,1.48,4.0,4.0,4.0,700,22.8,18.2,16.0,8265600.0
20392,2019-04-30 17:00,17.0,2.4,360.0,76.0,0.8,0.0,1.26,4.0,4.0,4.0,857,21.7,18.3,17.0,5577600.0
20393,2019-04-30 18:00,16.2,2.8,320.0,80.0,0.8,0.0,0.86,6.0,4.0,4.0,801,18.9,18.2,18.0,2649600.0
20394,2019-04-30 19:00,15.1,4.5,340.0,84.0,0.8,0.0,0.35,3.0,0.0,0.0,1035,15.5,17.7,19.0,1036800.0
20395,2019-04-30 20:00,13.7,4.0,360.0,83.0,0.0,0.0,0.01,1.0,0.0,0.0,815,14.0,16.9,20.0,28800.0
20396,2019-04-30 21:00,12.6,3.1,360.0,84.0,0.0,9.0,0.0,2.0,0.0,0.0,511,13.0,16.2,21.0,0.0
20397,2019-04-30 22:00,11.9,3.3,340.0,86.0,0.0,9.0,0.0,5.0,0.0,0.0,899,12.4,15.6,22.0,0.0
20398,2019-04-30 23:00,11.6,1.7,340.0,86.0,0.0,9.0,0.0,5.0,1.0,59.0,1180,12.1,15.2,23.0,0.0
20399,2019-05-01 0:00,11.2,2.2,360.0,84.0,0.0,9.0,0.0,7.0,0.0,0.0,1484,11.8,14.8,0.0,0.0
20400,2019-05-01 1:00,11.0,3.1,360.0,87.0,0.0,9.0,0.0,8.0,0.0,0.0,1280,11.6,14.4,1.0,0.0
20401,2019-05-01 2:00,10.9,2.7,360.0,88.0,0.0,9.0,0.0,6.0,0.0,0.0,1358,11.5,14.2,2.0,0.0
20402,2019-05-01 3:00,10.8,2.2,360.0,84.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,11.5,13.9,3.0,0.0
20403,2019-05-01 4:00,10.7,2.2,360.0,81.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,11.2,13.8,4.0,0.0
20404,2019-05-01 5:00,10.7,2.6,360.0,84.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,11.2,13.6,5.0,0.0
20405,2019-05-01 6:00,10.8,3.2,360.0,84.0,0.0,0.0,0.0,9.0,0.0,0.0,1573,11.0,13.4,6.0,0.0
20406,2019-05-01 7:00,11.2,2.4,20.0,85.0,0.0,0.0,0.2,9.0,0.0,0.0,1170,12.5,13.3,7.0,355200.0
20407,2019-05-01 8:00,12.1,3.7,20.0,78.0,0.2,0.0,0.72,8.0,8.0,42.0,1496,15.0,13.6,8.0,1593600.0
20408,2019-05-01 9:00,12.8,3.9,20.0,73.0,0.4,0.0,1.15,9.0,8.0,36.0,1738,16.9,14.1,9.0,3753600.0
20409,2019-05-01 10:00,14.2,3.0,20.0,71.0,1.0,0.0,1.79,8.0,4.0,36.0,1711,21.2,14.9,10.0,5539200.0
20410,2019-05-01 11:00,15.1,2.5,340.0,74.0,0.9,0.0,2.18,8.0,6.0,36.0,1350,24.8,15.8,11.0,6268800.0
20411,2019-05-01 12:00,14.7,5.1,320.0,79.0,0.7,0.0,2.35,5.0,0.0,0.0,1186,21.8,16.9,12.0,9081600.0
20412,2019-05-01 13:00,14.5,6.3,340.0,78.0,1.0,0.0,3.06,6.0,0.0,0.0,1198,25.4,17.8,13.0,9801600.0
20413,2019-05-01 14:00,13.6,6.5,340.0,84.0,0.6,0.0,2.3,8.0,8.0,2.0,537,20.6,18.4,14.0,9619200.0
20414,2019-05-01 15:00,13.2,5.7,360.0,85.0,0.0,0.0,0.88,8.0,8.0,2.0,332,19.2,18.0,15.0,4732800.0
20415,2019-05-01 16:00,13.9,4.7,360.0,82.0,0.0,0.0,0.93,8.0,8.0,2.0,320,19.0,17.7,16.0,3705600.0
20416,2019-05-01 17:00,14.7,4.5,340.0,77.0,0.2,0.0,0.98,4.0,4.0,10.0,373,19.4,17.6,17.0,3254400.0
20417,2019-05-01 18:00,12.7,5.5,340.0,90.0,0.2,0.0,0.54,10.0,7.0,1.0,188,16.0,17.4,18.0,1929600.0
20418,2019-05-01 19:00,12.1,4.1,360.0,90.0,0.0,0.0,0.1,7.0,7.0,2.0,198,14.6,16.8,19.0,230400.0
20419,2019-05-01 20:00,11.6,4.1,360.0,91.0,0.0,0.0,0.0,8.0,8.0,2.0,218,13.2,16.3,20.0,0.0
20420,2019-05-01 21:00,11.0,3.6,360.0,91.0,0.0,9.0,0.0,1.0,1.0,2.0,228,12.2,15.7,21.0,0.0
20421,2019-05-01 22:00,10.5,3.4,340.0,92.0,0.0,9.0,0.0,1.0,1.0,7.0,203,11.5,15.2,22.0,0.0
20422,2019-05-01 23:00,10.3,2.4,360.0,94.0,0.0,9.0,0.0,0.0,0.0,0.0,174,11.2,14.7,23.0,0.0
20423,2019-05-02 0:00,10.5,4.1,360.0,76.0,0.0,9.0,0.0,0.0,0.0,0.0,738,10.8,14.3,0.0,0.0
20424,2019-05-02 1:00,10.7,3.4,360.0,75.0,0.0,9.0,0.0,0.0,0.0,0.0,843,10.6,14.0,1.0,0.0
20425,2019-05-02 2:00,10.7,3.7,360.0,79.0,0.0,9.0,0.0,0.0,0.0,0.0,812,10.4,13.7,2.0,0.0
20426,2019-05-02 3:00,10.5,1.5,320.0,79.0,0.0,9.0,0.0,0.0,0.0,0.0,820,10.1,13.5,3.0,0.0
20427,2019-05-02 4:00,10.6,3.0,340.0,82.0,0.0,9.0,0.0,0.0,0.0,0.0,776,10.0,13.2,4.0,0.0
20428,2019-05-02 5:00,10.5,3.0,340.0,82.0,0.0,9.0,0.0,0.0,0.0,0.0,841,9.8,13.0,5.0,0.0
20429,2019-05-02 6:00,10.0,1.9,340.0,83.0,0.0,0.0,0.01,0.0,0.0,0.0,855,9.7,12.8,6.0,0.0
20430,2019-05-02 7:00,10.6,1.9,320.0,78.0,0.6,0.0,0.3,0.0,0.0,0.0,970,10.7,12.7,7.0,364800.0
20431,2019-05-02 8:00,12.3,2.9,360.0,69.0,1.0,0.0,1.05,0.0,0.0,0.0,1244,12.7,12.8,8.0,2035200.0
20432,2019-05-02 9:00,13.8,1.5,20.0,66.0,1.0,0.0,1.85,0.0,0.0,0.0,1287,19.1,13.5,9.0,5155200.0
20433,2019-05-02 10:00,15.7,1.9,360.0,55.0,1.0,0.0,2.56,0.0,0.0,0.0,1636,24.8,14.7,10.0,7968000.0
20434,2019-05-02 11:00,16.1,2.6,320.0,60.0,1.0,0.0,3.12,0.0,0.0,0.0,1528,28.0,16.2,11.0,9782400.0
20435,2019-05-02 12:00,18.1,3.9,340.0,51.0,1.0,0.0,3.47,0.0,0.0,0.0,1790,30.5,17.8,12.0,10915200.0
20436,2019-05-02 13:00,18.5,5.2,340.0,47.0,1.0,0.0,3.57,0.0,0.0,0.0,1914,31.9,19.4,13.0,11203200.0
20437,2019-05-02 14:00,18.8,4.6,320.0,44.0,1.0,0.0,3.44,0.0,0.0,0.0,1924,33.1,20.6,14.0,10982400.0
20438,2019-05-02 15:00,19.1,5.4,340.0,37.0,1.0,0.0,3.14,0.0,0.0,0.0,2000,31.8,21.2,15.0,10099200.0
20439,2019-05-02 16:00,18.4,4.8,340.0,50.0,1.0,0.0,2.57,0.0,0.0,0.0,1912,29.6,21.5,16.0,8400000.0
20440,2019-05-02 17:00,18.0,4.5,340.0,51.0,1.0,0.0,1.88,0.0,0.0,0.0,1999,25.1,21.3,17.0,6019200.0
20441,2019-05-02 18:00,16.4,5.0,340.0,58.0,1.0,0.0,1.06,0.0,0.0,0.0,2000,19.5,20.6,18.0,3148800.0
20442,2019-05-02 19:00,15.5,2.4,320.0,63.0,0.9,0.0,0.33,2.0,0.0,0.0,2000,16.2,19.5,19.0,748800.0
20443,2019-05-02 20:00,14.0,2.3,320.0,65.0,0.0,0.0,0.01,0.0,0.0,0.0,1974,14.4,18.4,20.0,19200.0
